0 0

0.01 0.0311701

0.02 0.122971

0.03 0.269998

0.04 0.463007

0.05 0.689735

0.06 0.935898

0.07 1.18607

0.08 1.42455

0.09 1.63637

0.1 1.8082

0.11 1.92925

0.12 1.99191

0.13 1.99224

0.14 1.93023

0.15 1.80976

0.16 1.63841

0.17 1.42695

0.18 1.18866

0.19 0.938514

0.2 0.69223

0.21 0.465283

0.22 0.271934

0.23 0.12433

0.24 0.0317465

0.25 8.77303e-07

0.26 0.0310877

0.27 0.123054

0.28 0.27012

0.29 0.463046

0.3 0.68971

0.31 0.93587

0.32 1.18606

0.33 1.42455

0.34 1.63637

0.35 1.8082

0.36 1.92925

0.37 1.99191

0.38 1.99224

0.39 1.93023

0.4 1.80976

0.41 1.63841

0.42 1.42695

0.43 1.18866

0.44 0.938514

0.45 0.69223

0.46 0.465283

0.47 0.271934

0.48 0.12433

0.49 0.0317465

0.5 8.77303e-07

0.51 0.0310877

0.52 0.123054

0.53 0.27012

0.54 0.463046

0.55 0.68971

0.56 0.93587

0.57 1.18606

0.58 1.42455

0.59 1.63637

0.6 1.8082

0.61 1.92925

0.62 1.99191

0.63 1.99224

0.64 1.93023

0.65 1.80976

0.66 1.63841

0.67 1.42695

0.68 1.18866

0.69 0.938514

0.7 0.69223

0.71 0.465283

0.72 0.271934

0.73 0.12433

0.74 0.0317465

0.75 8.77303e-07

0.76 0.0310877

0.77 0.123054

0.78 0.27012

0.79 0.463046

0.8 0.68971

0.81 0.93587

0.82 1.18606

0.83 1.42455

0.84 1.63637

0.85 1.8082

0.86 1.92925

0.87 1.99191

0.88 1.99224

0.89 1.93023

0.9 1.80976

0.91 1.63841

0.92 1.42695

0.93 1.18866

0.94 0.938514

0.95 0.69223

0.96 0.465283

0.97 0.271934

0.98 0.12433

0.99 0.0314154


0 0

0.01 0.0304402

0.02 0.119959

0.03 0.263335

0.04 0.452125

0.05 0.67514

0.06 0.919036

0.07 1.16882

0.08 1.40884

0.09 1.62393

0.1 1.80016

0.11 1.92576

0.12 1.99238

0.13 1.99591

0.14 1.93636

0.15 1.81771

0.16 1.64783

0.17 1.43789

0.18 1.20114

0.19 0.951924

0.2 0.705351

0.21 0.476858

0.22 0.281134

0.23 0.130739

0.24 0.0351053

0.25 0.000105566

0.26 0.0278862

0.27 0.116745

0.28 0.261137

0.29 0.451972

0.3 0.677228

0.31 0.922747

0.32 1.17312

0.33 1.41263

0.34 1.62623

0.35 1.80049

0.36 1.92445

0.37 1.99032

0.38 1.99397

0.39 1.93517

0.4 1.81762

0.41 1.64869

0.42 1.43901

0.43 1.20175

0.44 0.951821

0.45 0.70492

0.46 0.476564

0.47 0.281102

0.48 0.130814

0.49 0.0351455

0.5 0.000106161

0.51 0.027898

0.52 0.116775

0.53 0.261152

0.54 0.451958

0.55 0.677204

0.56 0.922736

0.57 1.17313

0.58 1.41264

0.59 1.62624

0.6 1.80049

0.61 1.92444

0.62 1.99032

0.63 1.99397

0.64 1.93517

0.65 1.81762

0.66 1.64869

0.67 1.43901

0.68 1.20175

0.69 0.951821

0.7 0.70492

0.71 0.476564

0.72 0.281102

0.73 0.130814

0.74 0.0351455

0.75 0.000106161

0.76 0.027898

0.77 0.116775

0.78 0.261152

0.79 0.451958

0.8 0.677204

0.81 0.922736

0.82 1.17313

0.83 1.41264

0.84 1.62624

0.85 1.80049

0.86 1.92444

0.87 1.99032

0.88 1.99397

0.89 1.93518

0.9 1.8176

0.91 1.64823

0.92 1.43988

0.93 1.20492

0.94 0.952399

0.95 0.700898

0.96 0.468168

0.97 0.271037

0.98 0.122552

0.99 0.0313135


0 0

0.01 0.0300454

0.02 0.118421

0.03 0.259947

0.04 0.446303

0.05 0.666437

0.06 0.907229

0.07 1.15421

0.08 1.3923

0.09 1.60677

0.1 1.78423

0.11 1.91327

0.12 1.98529

0.13 1.99534

0.14 1.94241

0.15 1.8294

0.16 1.6633

0.17 1.45483
