0.999976 0.500095 78.8347
0.999724 0.506995 78.8201
0.999483 0.52429 78.8364
0.999269 0.550859 78.8785
0.99909 0.585091 78.943
0.998953 0.625078 79.0268
0.998863 0.668805 79.1229
0.998821 0.714319 79.2362
0.998823 0.759847 79.3507
0.99887 0.803868 79.4749
0.998954 0.845132 79.5944
0.999073 0.882668 79.7267
0.999221 0.915719 79.8475
0.99939 0.943737 79.9618
0.999577 0.966331 80.0815
0.999778 0.98322 80.2019
0.999988 0.994202 80.3145
1.0002 0.999135 80.4182
1.00041 0.997914 80.516
1.00061 0.990485 80.6128
1.0008 0.976842 80.71
1.00098 0.957054 80.8045
1.00113 0.931284 80.8954
1.00125 0.899836 80.9806
1.00134 0.863181 81.0535
1.00139 0.822024 81.1363
1.0014 0.777353 81.2087
1.00135 0.730476 81.282
1.00125 0.683005 81.3535
1.0011 0.636846 81.4316
1.00091 0.594043 81.4842
1.00067 0.556745 81.5449
1.0004 0.526945 81.5874
1.00012 0.506275 81.6054
0.999826 0.495858 81.6241
0.999548 0.496103 81.6319
0.999296 0.506706 81.5919
0.999077 0.526763 81.5358
0.998899 0.554895 81.4718
0.998768 0.589396 81.3958
0.998686 0.628426 81.2946
0.998653 0.67018 81.1655
0.998663 0.712996 81.0291
0.998712 0.755415 80.8976
0.998797 0.796211 80.7631
0.99891 0.834367 80.6284
0.999049 0.869098 80.4855
0.999204 0.899781 80.3323
0.999374 0.925956 80.1797
0.999553 0.947244 80.032
0.999737 0.963343 79.904
0.999923 0.974022 79.7904
1.00011 0.979068 79.6776
1.00028 0.978337 79.5815
1.00045 0.971736 79.4839
1.00061 0.959237 79.4013
1.00074 0.940912 79.3034
1.00085 0.916956 79.2051
1.00094 0.887713 79.1129
1.001 0.853724 79.0122
1.00103 0.815775 78.9331
1.00102 0.774897 78.8466
1.00097 0.732401 78.7636
1.00089 0.689865 78.6863
1.00077 0.649093 78.6072
1.00061 0.612002 78.5247
1.00043 0.58048 78.4725
1.00023 0.556224 78.4153
1.00002 0.540633 78.3624
0.999801 0.534627 78.3364
0.999595 0.538544 78.3341
0.999405 0.552105 78.3464
0.999239 0.57447 78.3671
0.999105 0.604363 78.4192
0.999009 0.640203 78.5041
0.998957 0.680202 78.5994
0.998944 0.722569 78.7101
0.998967 0.765583 78.8354
0.999031 0.807698 78.9886
0.999127 0.847534 79.1346
0.999254 0.883947 79.2886
0.999403 0.916001 79.4343
0.999572 0.942946 79.5856
0.999754 0.964183 79.7301
0.999949 0.979247 79.8836
1.00015 0.987763 80.0243
1.00036 0.989454 80.1575
1.00056 0.984165 80.2743
1.00075 0.971821 80.3787
1.00093 0.95249 80.488
1.00109 0.926388 80.5771
